,codeCompagnie,NbrSinistre,typeIntermediaire,VolontaireAccidents,CountSinisterAdvr,naturePolice,Etat_Police,vehicule_id,assure_id,classeBonusMalus,CONTRAT_EN_COURS,puissanceFiscal,energie,etatVehicule,libUsage,identificationTiers,pourcentadeDeResponsabilite,porcentageCompagnieAdverse,natureDuSinistre,annee_dateOuvertureDuSinistre,Duree,Fraud,annee_effet_police,mois_effet_police,jour_effet_police,annee_date_Calcule,mois_date_Calcule,jour_date_Calcule,mois_dateOuvertureDuSinistre,jour_dateOuvertureDuSinistre,mois_dateEcheancePolice,jour_dateEcheancePolice
6798,9,1,2,1.0,1,0,2,319276,310988,3,1,5,2,1,8,2,0,0,1,2017,2878,0,2012,2,14,2020,1,1,6,30,2,14
6799,9,2,2,2.0,1,0,2,319276,310988,3,1,5,2,1,8,2,0,0,1,2017,2878,1,2012,2,14,2020,1,1,8,10,2,14
6800,9,1,1,1.0,1,0,0,319967,311593,5,1,4,2,1,8,2,0,0,1,2017,2884,0,2010,2,13,2018,1,6,7,10,2,13
6801,9,1,1,1.0,363,0,2,320547,312062,1,1,6,3,1,8,2,0,0,1,2017,3633,1,2009,9,20,2019,9,1,11,8,9,20
6802,9,1,2,1.0,1,0,2,320966,312389,1,1,4,2,1,8,2,0,0,1,2018,3970,0,2008,12,18,2019,11,1,2,12,12,18
6803,9,1,2,1.0,364,0,2,321447,312803,2,1,4,2,1,8,2,0,0,1,2017,2556,1,2012,6,1,2019,6,1,8,29,6,1
6804,9,1,1,1.0,1,0,2,321839,313133,2,0,7,2,1,8,2,100,0,1,2017,3270,0,2010,9,18,2019,9,1,6,21,9,18
6805,9,1,2,1.0,365,0,2,322083,313327,8,1,10,2,1,8,2,100,0,1,2017,2143,1,2012,2,24,2018,1,6,4,11,2,24
6806,9,1,1,1.0,1,0,2,322377,313579,2,1,7,3,1,13,2,0,0,1,2017,1428,0,2017,1,3,2020,12,1,12,11,1,3
6807,9,1,2,1.0,1,0,2,324043,314980,1,1,6,2,1,8,2,0,0,1,2017,7441,0,2000,7,18,2020,12,1,11,28,1,18
6808,2,1,2,1.0,1,0,2,46732,176478,3,0,6,2,1,8,0,100,0,1,2017,3651,0,2009,7,2,2019,7,1,3,31,7,2
6809,2,1,1,1.0,366,0,2,192322,166716,5,0,40,3,1,14,0,100,0,1,2017,3639,1,2009,7,14,2019,7,1,11,21,7,14
6810,2,2,1,1.0,1,0,2,192322,166716,5,0,40,3,1,14,0,100,0,1,2018,3639,0,2009,7,14,2019,7,1,2,28,7,14
6811,2,1,1,1.0,367,0,2,192459,176717,2,0,7,3,1,13,0,100,0,1,2018,3629,1,2009,7,24,2019,7,1,1,31,7,24
6812,2,1,1,1.0,1,0,2,10828,176729,2,0,7,2,1,8,0,100,0,1,2017,3623,0,2009,8,30,2019,8,1,4,13,8,30
6813,2,1,1,1.0,1,0,2,192501,176766,3,1,4,2,1,8,0,100,0,1,2017,3648,0,2009,9,5,2019,9,1,12,19,9,5
6814,2,1,1,1.0,1,0,2,345540,177143,3,1,5,2,1,8,0,100,0,1,2017,3609,0,2009,11,13,2019,10,1,11,16,11,13
6815,2,1,1,1.0,1,0,2,192899,177652,2,1,6,3,1,13,0,100,0,1,2017,2921,0,2010,2,2,2018,2,1,1,17,2,1
6816,2,1,1,1.0,1,0,2,40959,177847,1,1,4,2,1,8,0,0,0,1,2017,3282,0,2010,3,6,2019,3,1,8,16,3,6
6817,2,1,1,1.0,1,0,2,42959,177966,3,0,6,2,1,8,0,100,0,1,2017,3286,0,2010,4,2,2019,4,1,10,23,4,2
6818,2,1,1,1.0,1,0,2,1514961,148061,1,0,5,3,1,13,0,100,0,1,2017,3890,0,2010,4,8,2020,12,1,11,7,1,1
6819,9,1,3,1.0,1,0,2,334350,323647,2,1,8,2,1,8,2,0,0,1,2017,1419,0,2015,11,12,2019,10,1,5,16,11,12
6820,9,1,2,1.0,1,0,2,334407,250843,6,1,10,2,1,8,2,0,0,1,2018,1778,0,2014,12,19,2019,11,1,2,2,12,19
6821,9,1,1,1.0,1,0,2,334563,52461,1,1,4,2,1,8,2,0,0,1,2017,1431,0,2015,12,1,2019,11,1,11,27,12,1
6822,9,1,1,1.0,1,0,2,336457,325430,4,1,5,2,1,8,2,100,0,1,2017,2910,0,2011,5,13,2019,5,1,12,29,5,13
6823,9,1,1,1.0,1,0,2,336936,325855,4,1,7,2,1,8,2,0,0,1,2017,680,0,2015,8,28,2017,7,8,5,9,8,28
6824,9,1,1,1.0,1,0,2,337002,325913,1,1,5,2,1,8,2,0,0,1,2018,3259,0,2010,9,29,2019,9,1,2,19,9,29
6825,9,1,2,1.0,1,0,2,259379,245017,4,1,7,3,1,8,2,0,0,1,2017,3629,0,2009,6,24,2019,6,1,9,25,6,24
6826,9,1,1,1.0,1,0,2,338104,326851,5,1,5,2,1,8,2,0,0,1,2017,1052,0,2014,12,18,2017,11,4,11,21,12,18
6827,9,2,1,2.0,1,0,2,338104,326851,5,1,5,2,1,8,2,0,0,1,2017,1052,1,2014,12,18,2017,11,4,12,12,12,18
6828,9,1,1,1.0,1,0,0,338110,326857,4,1,5,2,1,8,2,0,0,1,2017,1052,0,2013,11,21,2016,10,8,5,12,11,21
6829,9,1,1,1.0,1,0,2,338496,327200,2,1,4,2,1,8,2,0,0,1,2017,2184,0,2013,10,8,2019,10,1,4,25,10,8
6830,9,1,1,1.0,1,0,2,338640,327325,1,1,10,3,1,13,2,0,0,1,2017,3999,0,2008,4,19,2019,4,1,3,29,4,19
6831,9,1,1,1.0,1,0,2,339422,327968,2,1,10,3,1,13,2,100,0,1,2018,3959,0,2009,2,28,2020,1,1,2,27,2,28
6832,9,1,1,1.0,1,0,2,339450,242851,3,1,5,2,1,8,2,0,0,1,2017,1815,0,2014,5,12,2019,5,1,5,16,5,12
6833,2,1,1,1.0,1,0,2,180642,162440,6,0,8,3,1,13,0,100,0,1,2017,4723,0,2006,7,26,2019,7,1,6,20,7,26
6834,2,1,3,1.0,1,0,2,184433,166306,5,0,6,2,1,8,0,100,0,1,2018,4313,0,2006,10,10,2018,8,1,1,15,10,10
6835,2,1,1,1.0,1,0,2,840232,166401,1,0,4,2,1,8,0,100,0,1,2017,4701,0,2006,11,17,2019,10,1,5,10,11,17
6836,2,1,1,1.0,1,0,2,15981,166426,1,1,7,2,1,8,0,0,0,1,2017,4695,0,2006,11,23,2019,10,1,12,5,11,23
6837,1,1,1,1.0,1,0,0,405895,389413,7,1,4,2,1,8,3,100,0,1,2016,366,0,2015,8,5,2016,8,5,9,28,8,5
6838,1,1,1,1.0,1,0,2,406141,201510,4,1,10,3,1,3,3,100,0,1,2016,2557,0,2010,8,6,2017,8,6,10,18,8,6
6839,1,1,1,1.0,1,0,2,406198,389701,3,0,7,3,1,13,3,100,0,1,2017,2186,0,2013,8,6,2019,8,1,4,21,8,6
6840,1,1,1,1.0,1,0,2,406359,389851,1,1,4,2,1,8,3,100,0,1,2017,1090,0,2016,8,6,2019,8,1,3,30,8,6
6841,1,1,1,1.0,1,0,0,406564,216797,4,1,6,2,1,8,3,100,0,1,2017,1461,0,2013,2,7,2017,2,7,1,10,2,7
6842,1,1,3,1.0,1,0,2,406696,51975,3,0,5,3,1,13,3,100,0,1,2017,1455,0,2015,8,7,2019,8,1,7,14,8,7
6843,1,1,1,1.0,1,0,2,407524,390936,2,0,8,3,1,13,3,100,0,1,2017,3278,0,2010,8,10,2019,8,1,5,17,8,10
6844,1,1,1,1.0,1,0,2,407541,390952,2,0,6,3,1,8,3,100,0,1,2016,2913,0,2011,8,10,2019,8,1,9,15,8,10
6845,1,1,1,1.0,1,0,2,407969,391353,2,0,10,3,1,3,3,100,0,1,2017,1085,0,2016,8,11,2019,8,1,7,17,8,11
6846,1,1,1,1.0,1,0,0,56696,155691,4,1,9,2,1,8,3,100,0,1,2017,731,0,2015,8,12,2017,8,12,6,20,8,12
6847,1,1,1,1.0,1,0,2,408908,68498,5,1,10,3,1,13,3,100,0,1,2017,365,0,2016,8,14,2017,8,14,1,24,8,14
6848,1,1,1,1.0,1,0,2,409076,392348,1,1,8,3,1,13,3,100,0,1,2016,1812,0,2014,8,15,2019,8,1,12,5,8,15
6849,6,1,1,1.0,1,0,2,61555,57807,9,1,6,2,1,8,0,0,100,1,2017,709,0,2016,1,23,2018,1,1,10,2,1,23
6850,6,1,1,1.0,1,0,2,61591,57844,10,0,6,2,1,8,0,0,100,1,2017,1806,0,2014,5,21,2019,5,1,8,15,5,21
6851,9,1,1,1.0,1,0,2,1082072,57943,3,1,10,3,1,5,2,0,0,1,2017,1472,0,2015,1,20,2019,1,31,5,17,1,20
6852,9,2,1,2.0,1,0,2,1082072,57943,3,1,10,3,1,5,2,100,0,1,2017,1472,1,2015,1,20,2019,1,31,9,16,1,20
6853,9,2,1,1.0,1,0,2,62648,58003,4,1,7,2,1,8,2,100,0,1,2017,218,0,2017,5,25,2017,12,29,9,12,5,25
6854,9,1,1,2.0,1,0,2,62648,58003,4,1,7,2,1,8,2,100,0,1,2017,218,1,2017,5,25,2017,12,29,9,4,5,25
6855,9,1,1,1.0,1,0,2,329180,52203,4,1,5,2,1,8,2,0,0,1,2017,720,0,2016,1,12,2018,1,1,10,26,1,12
6856,9,1,1,1.0,1,0,2,330073,320043,3,1,5,2,1,8,2,0,0,1,2017,1429,0,2014,2,7,2018,1,6,11,27,2,7
6857,9,1,1,1.0,368,0,2,330302,320233,4,1,5,3,1,13,2,0,0,1,2017,1412,1,2016,2,19,2020,1,1,6,23,2,19
6858,9,2,1,2.0,1,0,2,330302,320233,4,1,5,3,1,13,2,0,0,1,2017,1412,1,2016,2,19,2020,1,1,6,23,2,19
6859,9,1,1,1.0,1,0,2,331817,321519,7,1,5,2,1,8,2,0,0,1,2017,1794,0,2014,11,2,2019,10,1,6,6,11,2
6860,9,1,2,1.0,1,0,2,332067,321724,3,1,5,2,1,8,2,0,0,1,2017,1811,0,2013,1,16,2018,1,1,5,8,1,16
6861,9,1,1,1.0,1,0,2,332110,321765,7,1,5,3,1,13,2,100,0,1,2017,2181,0,2013,7,11,2019,7,1,12,28,7,11
6862,9,1,1,1.0,1,0,2,332466,218598,1,1,5,2,1,8,2,100,0,1,2017,1795,0,2014,11,1,2019,10,1,5,16,11,1
6863,9,1,1,1.0,1,0,0,333013,322534,8,1,6,3,1,8,2,0,0,1,2017,310,0,2016,1,28,2016,12,3,4,11,1,28
6864,9,1,2,1.0,1,0,2,334238,323552,1,1,5,2,1,9,2,0,0,1,2018,2163,0,2013,5,29,2019,5,1,2,21,5,29
6865,9,1,1,1.0,1,0,2,334464,323740,4,1,5,3,1,8,2,0,0,1,2017,1067,0,2015,1,14,2017,12,16,7,31,1,14
6866,9,1,2,1.0,1,0,2,335292,324456,4,1,5,2,1,8,2,50,0,1,2017,2175,0,2013,7,17,2019,7,1,5,11,7,17
6867,9,1,1,1.0,1,0,2,335846,51822,7,1,9,3,1,13,2,0,0,1,2017,1779,0,2016,1,18,2020,12,1,12,15,1,18
6868,9,1,2,1.0,1,0,2,336490,325459,7,1,4,2,1,8,2,0,0,1,2018,3259,0,2010,10,29,2019,10,1,2,14,10,29
6869,9,1,1,1.0,1,0,2,337306,326182,4,1,5,2,1,8,2,0,0,1,2017,728,0,2017,3,3,2019,3,1,5,18,3,3
6870,9,1,2,1.0,1,0,2,337608,326432,2,1,5,2,1,8,2,0,0,1,2017,1796,0,2014,10,31,2019,10,1,4,28,10,31
6871,9,1,3,1.0,1,0,0,294212,326683,3,1,4,2,1,8,2,0,0,1,2017,1423,0,2013,11,14,2017,10,7,9,22,11,14
6872,9,1,1,1.0,1,0,2,336841,325773,3,1,5,2,1,8,2,0,0,1,2017,715,0,2017,10,16,2019,10,1,12,12,10,16
6873,9,1,1,1.0,1,0,2,337102,326006,3,1,5,2,1,8,2,100,0,1,2017,3595,0,2011,1,28,2020,12,1,10,17,1,28
6874,9,1,1,1.0,1,0,2,337276,326158,2,1,4,2,1,8,2,0,0,1,2017,1777,0,2014,11,19,2019,10,1,7,31,11,19
6875,9,1,2,1.0,1,0,2,337734,326542,6,1,5,2,1,8,2,0,0,1,2017,1059,0,2016,11,6,2019,10,1,5,8,11,6
6876,9,1,1,1.0,369,0,2,338050,326802,1,1,4,2,1,8,2,0,0,1,2017,5452,1,2004,5,27,2019,5,1,7,3,5,27
6877,9,1,1,1.0,1,0,2,338217,326955,4,1,6,3,1,8,2,100,0,1,2017,2132,0,2013,11,29,2019,10,1,12,22,11,29
6878,9,1,3,1.0,1,0,0,292412,58042,3,1,5,2,1,8,2,0,0,1,2017,1064,0,2014,5,17,2017,4,15,5,12,5,17
6879,9,1,2,1.0,1,0,2,338502,327207,4,1,5,2,1,8,2,100,0,1,2018,1756,0,2013,10,10,2018,8,1,2,23,10,10
6880,9,1,1,1.0,1,0,2,338515,327219,3,1,4,2,1,8,2,0,0,1,2017,1759,0,2013,10,7,2018,8,1,12,6,10,7
6881,9,1,2,1.0,1,0,2,338678,327358,2,1,4,3,1,9,2,0,0,1,2018,3963,0,2009,2,24,2020,1,1,1,17,2,24
6882,9,1,1,1.0,1,0,2,339426,327971,8,1,5,2,1,8,2,100,0,1,2017,0,0,2017,7,12,2017,7,12,10,11,7,12
6883,9,1,1,1.0,1,0,2,339827,328327,3,1,6,3,1,8,2,0,0,1,2018,1786,0,2014,12,11,2019,11,1,2,23,12,11
6884,2,1,1,1.0,1,0,2,43221,199603,2,0,4,2,1,8,0,0,0,1,2017,2545,0,2012,4,12,2019,4,1,11,15,4,12
6885,2,1,2,1.0,1,0,2,212643,199649,4,0,5,2,1,8,0,100,0,1,2017,2540,0,2012,4,17,2019,4,1,4,27,4,17
6886,2,1,1,1.0,370,0,2,44566,184925,1,0,8,3,1,3,0,0,0,1,2017,2531,1,2012,5,26,2019,5,1,9,6,5,26
6887,2,1,1,1.0,371,0,2,213065,174138,4,0,10,3,1,13,0,0,0,1,2017,2544,1,2012,6,13,2019,6,1,11,27,6,13
6888,2,1,1,1.0,1,0,2,213112,200197,1,0,5,2,1,8,0,100,0,1,2017,2538,0,2012,6,19,2019,6,1,1,20,6,19
6889,2,1,1,1.0,1,0,2,213113,200198,7,0,10,3,1,13,0,100,0,1,2017,2537,0,2012,6,20,2019,6,1,4,25,6,20
6890,2,2,1,2.0,1,0,2,213113,200198,7,0,10,3,1,13,0,100,0,1,2017,2537,1,2012,6,20,2019,6,1,9,8,6,20
6891,2,1,1,1.0,1,0,2,213138,171474,7,0,7,2,1,8,0,100,0,1,2017,2533,0,2012,6,24,2019,6,1,11,22,6,24
6892,2,1,1,1.0,1,0,2,46593,200293,3,0,7,2,1,8,0,0,0,1,2017,2529,0,2012,6,28,2019,6,1,12,6,6,28
6893,1,1,1,1.0,1,0,2,420910,397145,6,0,8,3,1,13,3,100,0,1,2016,1454,0,2015,9,8,2019,9,1,9,26,9,8
6894,1,1,1,1.0,1,0,2,421846,404399,7,1,4,2,1,8,3,100,0,1,2016,365,0,2016,9,9,2017,9,9,12,28,9,9
6895,2,1,1,1.0,1,0,2,264277,251267,6,1,5,3,1,13,0,100,0,1,2017,1423,0,2015,10,9,2019,9,1,10,11,10,9
6896,2,2,1,2.0,1,0,2,264277,251267,6,1,5,3,1,13,0,100,0,1,2017,1423,1,2015,10,9,2019,9,1,10,30,10,9
6897,2,1,1,1.0,372,0,2,557149,251375,4,1,5,3,1,8,0,100,0,1,2017,1416,1,2015,10,16,2019,9,1,7,24,10,16
6898,2,1,1,1.0,1,0,2,13341,251480,4,1,5,2,1,8,0,100,0,1,2017,1410,0,2015,10,22,2019,9,1,6,13,10,22
6899,2,1,1,1.0,1,0,2,264543,180762,1,1,5,3,1,13,0,0,0,1,2017,1403,0,2015,10,29,2019,9,1,7,11,10,29
6900,2,1,1,1.0,1,0,2,264601,167113,6,1,8,3,1,13,0,100,0,1,2017,1416,0,2015,11,15,2019,10,1,4,11,11,15
6901,2,2,1,2.0,1,0,2,264601,167113,6,1,8,3,1,13,0,100,0,1,2017,1416,1,2015,11,15,2019,10,1,7,12,11,15
6902,2,3,1,1.0,1,0,2,264601,167113,6,1,8,3,1,13,0,100,0,1,2018,1416,0,2015,11,15,2019,10,1,1,10,11,15
6903,2,1,1,1.0,1,0,2,264617,247450,9,0,6,2,1,8,0,100,0,1,2017,1853,0,2015,11,5,2020,12,1,3,28,1,1
6904,2,2,1,2.0,373,0,2,264617,247450,9,0,6,2,1,8,0,100,0,1,2017,1853,1,2015,11,5,2020,12,1,7,24,1,1
6905,2,3,1,3.0,1,0,2,264617,247450,9,0,6,2,1,8,0,100,0,1,2017,1853,1,2015,11,5,2020,12,1,11,28,1,1
6906,2,4,1,1.0,1,0,2,264617,247450,9,0,6,2,1,8,0,100,0,1,2018,1853,0,2015,11,5,2020,12,1,1,29,1,1
6907,2,1,1,1.0,1,0,2,14319,251783,5,0,6,2,1,8,0,100,0,1,2017,1121,0,2015,11,6,2018,12,1,12,29,11,6
6908,2,1,1,1.0,1,0,2,264678,154566,2,0,32,3,0,14,0,100,0,1,2017,794,0,2015,10,30,2018,1,1,11,3,1,1
6909,2,1,1,1.0,1,0,2,264699,251945,2,1,8,3,1,13,0,100,0,1,2017,1413,0,2015,11,18,2019,10,1,9,26,11,18
6910,2,1,1,1.0,1,0,2,15428,251990,2,1,5,3,1,3,0,0,0,1,2017,1109,0,2015,11,18,2018,12,1,4,11,11,18
6911,2,2,1,2.0,1,0,2,15428,251990,2,1,5,3,1,3,0,0,0,1,2017,1109,1,2015,11,18,2018,12,1,8,8,11,18
6912,2,1,1,1.0,1,0,2,16026,252053,3,0,7,3,1,13,0,100,0,1,2017,1408,0,2015,11,23,2019,10,1,3,9,11,23
6913,2,1,1,1.0,1,0,2,16521,252154,2,1,8,3,1,13,0,100,0,1,2017,1404,0,2015,11,27,2019,10,1,10,2,11,27
6914,2,1,1,1.0,1,0,2,264765,252186,7,1,30,3,1,14,0,100,0,1,2017,1097,0,2015,11,30,2018,12,1,2,1,11,30
6915,2,2,1,2.0,1,0,2,264765,252186,7,1,30,3,1,14,0,100,0,1,2017,1097,1,2015,11,30,2018,12,1,10,30,11,30
6916,2,3,1,3.0,1,0,2,264765,252186,7,1,30,3,1,14,0,100,0,1,2017,1097,1,2015,11,30,2018,12,1,12,15,11,30
6917,2,1,1,1.0,1,0,2,17448,252203,8,1,6,2,1,8,0,100,0,1,2017,1424,0,2015,12,8,2019,11,1,5,16,12,8
6918,2,1,3,1.0,1,0,2,16969,252228,3,1,7,3,1,8,0,0,0,1,2017,1430,0,2015,12,2,2019,11,1,9,25,12,2
6919,2,1,1,1.0,1,0,2,17757,252391,1,1,6,3,1,8,0,100,0,1,2017,1420,0,2015,12,12,2019,11,1,7,24,12,12
6920,2,1,1,1.0,1,0,2,17664,252422,4,1,7,3,1,13,0,100,0,1,2018,1086,0,2015,12,11,2018,12,1,2,20,12,11
6921,2,1,2,1.0,1,0,2,20134,252454,2,0,6,3,1,8,0,0,0,1,2017,1796,0,2016,1,1,2020,12,1,6,28,1,1
6922,2,1,1,1.0,1,0,2,264838,178038,1,1,5,3,1,13,0,0,0,1,2017,1417,0,2015,12,15,2019,11,1,5,11,12,15
6923,2,1,1,1.0,1,0,2,46288,252573,10,0,6,3,1,8,0,0,0,1,2017,1260,0,2015,12,19,2019,6,1,12,22,6,17
6924,2,1,1,1.0,1,0,2,20097,252734,11,1,5,2,1,8,0,100,0,1,2017,1796,0,2016,1,1,2020,12,1,2,17,1,1
6925,2,2,1,2.0,1,0,2,20097,252734,11,1,5,2,1,8,0,100,0,1,2017,1796,1,2016,1,1,2020,12,1,3,15,1,1
6926,2,1,1,1.0,1,0,2,21012,252927,9,1,5,2,1,8,0,100,0,1,2017,731,0,2016,1,7,2018,1,7,6,28,1,7
6927,2,1,2,1.0,1,0,2,264972,55412,3,1,5,2,1,8,0,100,0,1,2017,1786,0,2016,1,11,2020,12,1,7,14,1,11
6928,2,1,1,1.0,1,0,2,21993,89213,4,0,32,3,1,14,0,100,0,1,2017,1781,0,2016,1,16,2020,12,1,3,28,1,16
6929,2,2,1,2.0,1,0,2,21993,89213,4,0,32,3,1,14,0,100,0,1,2017,1781,1,2016,1,16,2020,12,1,10,26,1,16
6930,2,1,1,1.0,1,0,2,265011,148387,1,0,6,3,1,13,0,0,0,1,2017,1778,0,2016,1,19,2020,12,1,12,14,1,1
6931,2,1,1,1.0,1,0,2,41390,254094,4,1,5,2,1,8,0,0,0,1,2017,1085,0,2016,3,11,2019,3,1,6,21,3,11
6932,2,2,1,2.0,1,0,2,41390,254094,4,1,5,2,1,8,0,0,0,1,2017,1085,1,2016,3,11,2019,3,1,11,27,3,11
6933,2,1,1,1.0,1,0,2,265306,254325,2,1,5,3,1,13,0,100,0,1,2018,1072,0,2016,3,24,2019,3,1,2,15,3,24
6934,2,1,2,1.0,1,0,2,265331,180656,5,1,9,2,1,8,0,100,0,1,2017,1067,0,2016,3,29,2019,3,1,4,20,3,29
6935,2,2,2,2.0,1,0,2,265331,180656,5,1,9,2,1,8,0,0,0,1,2017,1067,1,2016,3,29,2019,3,1,10,10,3,29
6936,2,1,1,1.0,1,0,2,8485,254490,3,1,5,2,1,8,0,0,0,1,2017,1065,0,2016,3,31,2019,3,1,4,19,3,31
6937,2,1,1,1.0,1,0,2,265393,5980,7,0,16,3,1,14,0,100,0,1,2017,1088,0,2016,4,8,2019,4,1,8,15,4,8
6938,9,1,2,1.0,1,0,2,344228,332223,9,0,5,2,1,8,2,100,0,1,2017,1447,0,2015,9,15,2019,9,1,6,14,9,15
6939,9,1,3,1.0,1,0,2,344341,332315,3,1,5,2,1,8,2,0,0,1,2018,1450,0,2015,6,12,2019,6,1,2,6,6,12
6940,9,1,1,1.0,1,0,2,56490,333241,3,1,7,2,1,8,2,0,0,1,2018,1406,0,2017,1,25,2020,12,1,1,24,1,25
6941,9,1,2,1.0,1,0,2,346232,334010,3,1,5,2,1,8,2,0,0,1,2017,1431,0,2015,10,31,2019,10,1,11,6,10,31
6942,9,1,1,1.0,1,0,2,347082,334813,5,1,6,3,1,8,2,0,0,1,2018,1428,0,2015,12,4,2019,11,1,2,6,12,4
6943,9,1,1,1.0,1,0,2,347145,334877,2,1,7,2,1,8,2,0,0,1,2017,1428,0,2015,12,4,2019,11,1,9,23,12,4
6944,9,1,1,1.0,1,0,2,347609,335281,8,1,7,2,1,8,2,100,0,1,2017,1047,0,2016,11,18,2019,10,1,5,3,11,18
6945,2,1,1,1.0,1,0,2,22500,212056,1,0,5,2,1,8,0,0,0,1,2018,2506,0,2014,1,21,2020,12,1,1,2,1,21
6946,2,1,1,1.0,1,0,2,22804,212130,2,0,10,2,1,8,0,0,0,1,2017,2503,0,2014,1,24,2020,12,1,6,13,1,24
6947,2,1,1,1.0,1,0,2,40566,212506,3,1,4,2,1,8,0,0,0,1,2017,1826,0,2014,3,1,2019,3,1,4,11,3,1
6948,2,1,1,1.0,374,0,2,222970,212590,3,1,5,2,1,8,0,0,0,1,2017,1821,1,2014,3,6,2019,3,1,9,14,3,6
6949,2,2,1,2.0,1,0,2,222970,212590,3,1,5,2,1,8,0,100,0,1,2017,1821,1,2014,3,6,2019,3,1,11,2,3,6
6950,2,1,1,1.0,1,0,2,262465,249104,4,0,5,2,1,8,0,0,0,1,2017,1433,0,2015,5,29,2019,5,1,10,20,5,29
6951,2,1,1,1.0,1,0,2,262516,249156,2,0,5,2,1,8,0,0,0,1,2017,1460,0,2015,6,2,2019,6,1,9,29,6,2
6952,2,1,1,1.0,1,0,2,262617,178038,6,1,5,3,1,13,0,100,0,1,2017,1454,0,2015,6,8,2019,6,1,12,26,6,8
6953,2,1,1,1.0,1,0,2,262667,40556,4,0,10,3,1,13,0,100,0,1,2017,1452,0,2015,6,10,2019,6,1,2,28,6,10
6954,2,1,2,1.0,1,0,2,262729,154271,6,0,9,3,1,13,0,100,0,1,2017,1449,0,2015,6,13,2019,6,1,4,18,6,13
6955,2,1,1,1.0,375,0,2,262811,249500,5,0,5,2,1,8,0,0,0,1,2017,1443,1,2015,6,19,2019,6,1,4,10,6,19
6956,2,1,1,1.0,376,0,2,262903,249597,4,0,4,2,1,8,0,100,0,1,2017,1436,1,2015,6,26,2019,6,1,4,28,6,26
6957,2,1,1,1.0,377,0,2,262918,209534,3,0,10,3,1,8,0,100,0,1,2017,1985,1,2015,6,26,2020,12,1,6,20,1,1
6958,2,1,1,1.0,1,0,2,262953,145423,2,0,5,2,1,8,0,100,0,1,2017,1461,0,2015,7,1,2019,7,1,4,14,7,1
6959,2,1,1,1.0,1,0,2,262991,249699,6,0,5,2,1,8,0,100,0,1,2017,1456,0,2015,7,6,2019,7,1,3,23,7,6
6960,2,2,1,2.0,1,0,2,262991,249699,6,0,5,2,1,8,0,100,0,1,2017,1456,1,2015,7,6,2019,7,1,9,6,7,6
6961,2,1,3,1.0,1,0,2,263062,248992,5,0,8,3,1,13,0,100,0,1,2017,1451,0,2015,7,11,2019,7,1,4,28,7,11
6962,2,2,3,2.0,1,0,2,263062,248992,5,0,8,3,1,13,0,100,0,1,2017,1451,1,2015,7,11,2019,7,1,8,15,7,11
6963,2,1,2,1.0,1,0,2,263091,192931,2,0,5,2,1,8,0,0,0,1,2017,1447,0,2015,7,15,2019,7,1,3,3,7,15
6964,2,1,1,1.0,1,0,2,263180,249930,3,0,4,2,1,9,0,0,0,1,2017,1442,0,2015,7,20,2019,7,1,12,18,7,20
6965,2,1,1,1.0,1,0,2,263189,249947,7,0,5,3,1,13,0,100,0,1,2017,1440,0,2015,7,22,2019,7,1,10,30,7,22
6966,2,1,1,1.0,1,0,2,263201,249964,6,0,5,2,1,8,0,100,0,1,2017,1439,0,2015,7,23,2019,7,1,8,25,7,23
6967,2,1,1,1.0,1,0,2,9682,249107,1,0,8,3,1,13,0,0,0,1,2017,1461,0,2015,8,1,2019,8,1,7,19,8,1
6968,2,1,1,1.0,1,0,2,263391,250192,4,1,5,2,1,8,0,100,0,1,2017,1457,0,2015,8,5,2019,8,1,8,3,8,5
6969,2,1,1,1.0,1,0,2,263511,250342,5,1,4,2,1,8,0,100,0,1,2017,1445,0,2015,8,17,2019,8,1,10,23,8,17
6970,2,1,1,1.0,1,0,2,263579,250411,5,0,10,3,1,13,0,100,0,1,2017,1443,0,2015,8,19,2019,8,1,7,10,8,19
6971,2,1,1,1.0,1,0,2,10773,250556,10,1,6,2,1,8,0,100,0,1,2018,731,0,2015,8,28,2017,8,28,2,12,8,28
6972,2,1,1,1.0,1,0,2,263871,250332,1,1,9,3,1,8,0,100,0,1,2017,1453,0,2015,9,9,2019,9,1,6,28,9,9
6973,2,1,1,1.0,378,0,2,263932,250840,5,0,12,2,1,8,0,100,0,1,2017,1447,1,2015,9,15,2019,9,1,10,27,9,15
6974,2,1,1,1.0,1,0,2,263941,250855,7,0,5,2,1,8,0,100,0,1,2017,1447,0,2015,9,15,2019,9,1,3,30,9,15
6975,2,1,1,1.0,1,0,2,264191,251162,1,1,6,3,1,8,0,0,0,1,2018,1426,0,2015,10,6,2019,9,1,1,18,10,6
6976,2,1,1,1.0,1,0,2,264266,251253,6,1,8,3,1,13,0,100,0,1,2017,1425,0,2015,10,7,2019,9,1,9,5,10,7
6977,2,1,1,1.0,1,0,2,264353,251358,4,1,10,3,1,13,0,100,0,1,2017,913,0,2015,10,14,2018,4,14,1,2,4,14
6978,2,2,1,2.0,1,0,2,264353,251358,4,1,10,3,1,13,0,100,0,1,2017,913,1,2015,10,14,2018,4,14,6,20,4,14
6979,2,3,1,1.0,1,0,2,264353,251358,4,1,10,3,1,13,0,100,0,1,2018,913,0,2015,10,14,2018,4,14,2,9,4,14
